bar_start_ms,open,high,low,close
1728565200000,2625.10800,2627.98650,2615.81650,2626.75150
1728568800000,2626.79500,2629.77850,2622.89650,2625.52850
1728572400000,2625.54950,2626.25150,2618.88500,2623.66350
1728576000000,2623.67850,2629.21350,2618.80150,2619.31650
1728579600000,2619.29000,2626.35850,2616.58000,2623.90500
1728583200000,2623.90000,2629.16150,2623.38500,2626.51150
1728586800000,2626.48650,2631.44650,2626.00650,2629.23150
1728590400000,2629.24000,2631.61000,2628.89350,2629.97500
1728597600000,2629.70000,2630.04350,2628.24000,2628.31000
1728601200000,2628.35000,2636.07350,2628.35000,2633.21500
1728604800000,2633.26000,2634.45850,2632.13350,2633.91550
1728608400000,2633.92550,2638.02650,2632.98500,2637.87350
1728612000000,2637.86000,2644.18500,2635.31000,2642.47000
1728615600000,2642.41000,2646.14700,2640.71150,2645.58950
1728619200000,2645.57350,2646.12500,2644.01150,2645.70500
1728622800000,2645.59500,2646.03000,2643.26000,2644.83500
1728626400000,2644.83000,2647.27000,2638.07650,2639.56000
1728630000000,2639.51000,2645.62350,2638.38500,2645.45000
1728633600000,2645.46000,2646.26550,2639.16000,2639.29650
1728637200000,2639.28650,2641.71000,2636.24850,2637.97000
1728640800000,2637.93000,2642.31850,2637.13000,2641.66500
1728644400000,2641.67500,2644.87350,2638.76850,2644.73850
1728648000000,2644.73000,2650.19950,2640.68500,2643.11850
1728651600000,2643.12850,2653.42500,2642.71500,2649.82500
1728655200000,2649.84850,2655.37500,2646.49000,2653.13850
1728658800000,2653.14000,2659.29500,2653.13350,2658.83850
1728662400000,2658.82850,2661.45650,2657.95150,2660.50150
1728666000000,2660.50650,2661.28150,2656.35000,2659.56450
1728669600000,2659.60000,2659.60000,2656.17000,2658.71000
1728673200000,2658.66650,2658.90000,2655.29150,2656.18500
1728864000000,2648.15500,2648.42500,2645.18000,2646.77950
1728867600000,2646.76950,2648.56000,2643.58500,2646.22000
1728871200000,2646.16000,2655.55000,2643.25850,2655.24000
1728874800000,2655.22000,2657.50000,2653.76450,2655.66050
1728878400000,2655.65500,2660.47050,2655.36000,2659.29350
1728882000000,2659.26500,2660.78000,2657.16500,2659.09000
1728885600000,2659.09000,2666.91050,2657.49500,2664.09950
1728889200000,2664.19500,2665.26500,2659.21000,2660.49650
1728892800000,2660.49500,2661.96500,2658.41350,2659.50000
1728896400000,2659.50500,2663.09000,2656.85000,2658.58500
1728900000000,2658.57000,2660.95650,2655.90500,2655.90500
1728903600000,2655.92000,2656.92350,2651.12500,2652.22350
1728907200000,2652.22550,2654.62350,2649.29500,2651.41350
1728910800000,2651.43000,2661.25650,2647.79150,2655.55050
1728914400000,2655.55550,2657.10500,2644.80000,2645.72000
1728918000000,2645.78550,2649.15350,2644.03000,2646.77000
1728921600000,2646.78000,2649.78000,2645.90000,2648.61500
1728925200000,2648.61000,2649.94000,2647.31000,2648.68850
1728928800000,2648.67000,2650.99000,2648.52500,2649.34850
1728932400000,2649.34050,2652.68650,2647.08000,2652.54650
1728936000000,2652.58500,2653.41000,2646.23550,2648.99000
1728943200000,2647.80350,2650.35450,2647.43150,2650.09500
1728946800000,2650.13500,2651.03000,2649.02500,2649.48500
1728950400000,2649.47000,2650.28000,2647.89000,2648.28050
1728954000000,2648.28500,2651.26950,2647.35000,2648.47350
1728957600000,2648.45000,2652.82150,2648.14500,2651.70000
1728961200000,2651.71350,2651.73500,2644.47500,2645.75350
1728964800000,2645.76500,2645.76500,2643.02050,2644.43650
1728968400000,2644.44700,2644.45150,2638.15000,2641.91850
1728972000000,2641.92350,2649.20000,2641.42500,2648.71500
1728975600000,2648.69500,2653.93500,2647.97500,2650.80500
1728979200000,2650.76000,2655.73650,2649.82500,2654.02000
1728982800000,2654.01500,2655.61000,2651.17950,2653.57000
1728986400000,2653.58500,2656.83500,2652.73000,2653.06000
1728990000000,2653.09000,2654.62000,2645.68500,2647.79000
1728993600000,2647.77500,2657.49000,2647.21500,2648.32000
1728997200000,2648.31500,2653.39000,2646.09000,2648.62300
1729000800000,2648.62350,2664.23500,2647.86500,2659.88150
1729004400000,2659.86000,2665.19850,2657.30000,2664.69000
1729008000000,2664.69000,2668.97000,2661.19500,2661.94650
1729011600000,2661.92500,2664.26350,2659.05350,2663.70000
1729015200000,2663.66850,2665.90650,2663.44000,2665.15650
1729018800000,2665.14450,2666.53150,2659.52500,2661.75650
1729022400000,2661.72450,2663.19500,2660.32500,2662.62500
1729029600000,2662.65500,2662.95350,2661.59350,2662.21800
1729033200000,2662.22000,2662.62000,2660.50150,2660.54500
1729036800000,2660.47000,2660.60350,2658.76650,2660.30000
1729040400000,2660.29500,2668.06000,2660.28500,2668.03650
1729044000000,2668.00500,2670.14500,2665.58500,2668.13000
1729047600000,2668.11000,2669.20500,2665.36500,2667.23000
1729051200000,2667.33500,2668.30000,2665.68000,2666.79000
1729054800000,2666.74000,2670.64050,2666.21000,2669.52000
1729058400000,2669.53000,2677.76500,2667.11150,2677.31500
1729062000000,2677.34500,2677.61000,2673.39500,2676.18850
1729065600000,2676.03950,2680.17000,2674.63000,2679.57000
1729069200000,2679.59000,2682.83150,2678.22350,2680.27000
1729072800000,2680.28500,2681.02500,2673.24950,2674.35450
1729076400000,2674.40000,2680.68550,2673.11750,2678.43000
1729080000000,2678.48000,2682.00500,2676.53650,2681.81850
1729083600000,2681.76500,2685.42150,2672.47950,2675.13000
1729087200000,2675.19000,2681.49850,2670.09800,2672.24350
1729090800000,2672.26350,2675.78500,2667.65500,2670.07650
1729094400000,2670.07150,2674.29350,2666.84650,2674.15000
1729098000000,2674.23350,2676.36650,2673.18150,2675.36650
1729101600000,2675.34150,2676.71950,2674.64000,2675.03150
1729105200000,2675.01650,2675.10650,2672.80150,2674.84650
1729108800000,2674.82500,2675.03150,2673.22000,2673.89500
1729116000000,2673.99000,2675.06000,2673.34150,2673.88000
1729119600000,2673.84000,2674.77000,2673.56000,2674.15650
1729123200000,2674.22500,2678.08350,2674.14000,2677.99850
1729126800000,2678.00050,2683.11500,2676.57000,2683.09850
1729130400000,2683.10350,2684.97000,2678.91700,2682.05000
1729134000000,2681.95500,2682.29000,2674.61850,2676.81800
1729137600000,2676.82500,2679.79500,2676.59000,2679.17000
1729141200000,2679.19000,2684.38000,2678.18500,2683.59000
1729144800000,2683.60500,2685.77500,2680.10000,2681.21000
1729148400000,2681.24000,2683.73650,2679.01000,2682.09350
1729152000000,2682.10000,2683.93000,2680.04150,2681.90950
1729155600000,2681.91150,2682.12500,2677.02000,2679.55850
1729159200000,2679.54000,2688.82150,2679.21350,2687.44500
1729162800000,2687.45500,2688.49500,2680.85800,2681.38150
1729166400000,2681.36500,2682.31500,2673.23300,2680.73050
1729170000000,2680.74350,2690.09000,2677.90000,2688.78000
1729173600000,2688.85000,2696.53150,2684.83850,2695.71350
1729177200000,2695.73550,2696.78650,2687.64500,2693.36650
1729180800000,2693.37000,2693.44650,2684.04000,2692.27850
1729184400000,2692.31000,2694.26050,2690.55850,2692.05150
1729188000000,2692.00500,2692.30650,2689.27000,2689.60000
1729191600000,2689.59500,2692.73000,2688.98500,2692.08500
