bar_start_ms,open,high,low,close
1759348800000,24248.50000,24267.01100,24221.18900,24228.39450
1759363200000,24228.11650,24276.06100,24214.93350,24263.48900
1759377600000,24264.01650,24314.42800,24244.99450,24285.00550
1759392000000,24276.47800,24466.05550,24242.51100,24442.98350
1759406400000,24442.00000,24503.00550,24387.97800,24391.98900
1759420800000,24391.49450,24498.07200,24385.95000,24481.48350
1759435200000,24481.00550,24493.51650,24449.38900,24466.08350
1759449600000,24466.69450,24516.51100,24462.32800,24511.43900
1759464000000,24510.50000,24541.50000,24473.99450,24511.50000
1759478400000,24512.01650,24530.05000,24430.49450,24436.48350
1759492800000,24433.00000,24439.94450,24342.50000,24381.57200
1759507200000,24382.00000,24405.57200,24335.50550,24372.49450
1759521600000,24373.00000,24390.49450,24367.92800,24389.00000
1759694400000,24404.41650,24429.31100,24398.90550,24426.19450
1759708800000,24426.51100,24443.56650,24370.51650,24382.99450
1759723200000,24382.50550,24427.49450,24359.48350,24368.48900
1759737600000,24369.00000,24410.02200,24260.43900,24393.00550
1759752000000,24394.00000,24485.50000,24375.00550,24425.49450
1759766400000,24425.02200,24444.51100,24365.00550,24427.00550
1759780800000,24426.49450,24455.71650,24417.61100,24420.58900
1759795200000,24420.31650,24457.50550,24403.50550,24435.51100
1759809600000,24435.00550,24448.00000,24366.00000,24408.51650
1759824000000,24409.98900,24433.56100,24305.50550,24419.48350
1759838400000,24420.51100,24455.50550,24393.93900,24417.00000
1759852800000,24417.50550,24424.01100,24343.51100,24371.00550
1759867200000,24369.93900,24395.51100,24362.48900,24393.69450
1759881600000,24393.38900,24405.51650,24359.20550,24397.55550
1759896000000,24397.01100,24435.93900,24375.99450,24380.49450
1759910400000,24382.48350,24569.55000,24362.00000,24554.02200
1759924800000,24553.48350,24634.50550,24521.48350,24612.92800
1759939200000,24614.01650,24628.00000,24584.43350,24590.48900
1759953600000,24589.99450,24637.81100,24589.99450,24635.96100
1759968000000,24636.18900,24651.60550,24550.48900,24576.49450
1759982400000,24578.01100,24675.51650,24576.45000,24664.95000
1759996800000,24671.55550,24707.50550,24599.93350,24683.00550
1760011200000,24681.50000,24774.00000,24618.92800,24664.50550
1760025600000,24665.48900,24686.01100,24572.98900,24598.01100
1760040000000,24597.48900,24633.50000,24594.50000,24631.38900
1760054400000,24631.77200,24666.98900,24627.30000,24647.98350
1760068800000,24648.51650,24680.51650,24609.43350,24646.51650
1760083200000,24649.98900,24692.49450,24529.50000,24596.00550
1760097600000,24593.48900,24629.48900,24439.50550,24486.50550
1760112000000,24485.56100,24485.56100,24177.92800,24197.00000
1760126400000,24200.06100,24228.99450,24166.48350,24174.97800
1760299200000,24295.81650,24322.90550,24266.05000,24275.35000
1760313600000,24276.60000,24419.98900,24254.09450,24388.00000
1760328000000,24385.99450,24410.45000,24333.47800,24382.50550
1760342400000,24383.49450,24450.00000,24335.99450,24348.98900
1760356800000,24349.50000,24378.42800,24256.55550,24343.00550
1760371200000,24344.05000,24425.98900,24336.49450,24400.06100
1760385600000,24400.50000,24438.38350,24397.01100,24437.11650
1760400000000,24435.88350,24483.98900,24417.78900,24422.48350
1760414400000,24423.48350,24426.50550,24204.49450,24226.55000
1760428800000,24223.49450,24223.49450,23982.42800,24030.51650
1760443200000,24032.56100,24245.51100,24021.93350,24219.50550
1760457600000,24220.49450,24340.06650,24212.50550,24333.98900
1760472000000,24334.44450,24340.50550,24235.98350,24299.35550
1760486400000,24298.70550,24340.50000,24282.50550,24311.05000
1760500800000,24311.47800,24364.99450,24284.56100,24286.98900
1760515200000,24284.50000,24341.98350,24216.44450,24250.01650
1760529600000,24250.98900,24285.00000,24180.50000,24220.06100
1760544000000,24220.48900,24228.00550,24005.93350,24141.50000
1760558400000,24140.93350,24177.10550,24116.51650,24167.61650
1760572800000,24166.30000,24178.43350,24123.55550,24149.93900
1760587200000,24149.51650,24212.48900,24127.50550,24205.44450
1760601600000,24210.00000,24235.57200,24047.43350,24209.00550
1760616000000,24209.50000,24241.51650,24115.99450,24231.99450
1760630400000,24233.50000,24288.47800,24045.01100,24119.93350
1760644800000,24119.00550,24122.95000,24017.97800,24024.01650
1760659200000,24024.29450,24052.99450,23954.00550,23965.49450
1760673600000,23965.00550,23996.93350,23878.97800,23892.00550
1760688000000,23889.98900,23889.98900,23676.07200,23776.00550
1760702400000,23779.01650,23990.50550,23760.49450,23880.00550
