ts,o,h,l,c,spr
1781062320,4186.5250,4187.2800,4176.9500,4177.9500,0.6051
1781062380,4177.9750,4178.5500,4174.1115,4176.9550,0.5596
1781062440,4176.9950,4181.2250,4176.8950,4179.4550,0.5614
1781062500,4179.3850,4181.5950,4178.9350,4180.5650,0.5776
1781062560,4180.6050,4182.6750,4180.3000,4182.2650,0.5744
1781062620,4182.1200,4183.9000,4181.1750,4183.7650,0.5673
1781062680,4183.7550,4188.7450,4182.9550,4188.5200,0.5868
1781062740,4188.4800,4189.6300,4184.2000,4184.6700,0.5487
1781062800,4184.8200,4186.9100,4183.1850,4186.3100,0.5425
1781062860,4186.3000,4189.5700,4185.1500,4188.0750,0.5535
1781062920,4188.1600,4189.0200,4185.8050,4186.0600,0.5180
1781062980,4186.0750,4186.8250,4181.8165,4181.8750,0.5651
1781063040,4181.8950,4184.6665,4180.2165,4184.4650,0.6838
1781063100,4184.4250,4186.9800,4183.8650,4186.3765,0.6793
1781063160,4186.3665,4190.6950,4186.3600,4188.4000,0.6648
1781063220,4188.3050,4188.3550,4184.6500,4184.7000,0.6531
1781063280,4184.5950,4185.2000,4183.6450,4184.5500,0.6865
1781063340,4184.6300,4188.0450,4184.6300,4187.6350,0.6865
1781063400,4187.5700,4188.6700,4181.3650,4181.5300,0.6495
1781063460,4181.3215,4181.3215,4176.0800,4177.4750,0.5887
1781063520,4177.4550,4177.6950,4174.4500,4175.8750,0.6801
1781063580,4175.9400,4177.0250,4173.9765,4175.6400,0.6829
1781063640,4175.6100,4175.7400,4174.3200,4174.9650,0.6893
1781063700,4174.9050,4176.8250,4174.8750,4176.0650,0.6742
1781063760,4176.0350,4176.0450,4173.4265,4175.6700,0.6726
1781063820,4175.6900,4176.1650,4174.7350,4175.6750,0.6760
1781063880,4175.4500,4175.6800,4173.3865,4173.7450,0.6531
1781063940,4173.6700,4175.1900,4173.2265,4174.1200,0.6454
1781064000,4174.0800,4174.6500,4172.8365,4173.9900,0.6548
1781064060,4174.0115,4175.3250,4172.9000,4175.2900,0.6176
1781064120,4175.2750,4177.0000,4174.6000,4175.2050,0.6574
1781064180,4175.2350,4175.2350,4173.6665,4174.9600,0.6446
1781064240,4174.8900,4177.3400,4173.7900,4176.9800,0.6707
1781064300,4176.9400,4178.9150,4176.9400,4178.7950,0.6712
1781064360,4178.7715,4180.7765,4178.7715,4180.2815,0.6540
1781064420,4179.7015,4180.3050,4174.3045,4175.6600,0.6149
1781064480,4175.3715,4176.5750,4174.0250,4174.4550,0.6594
1781064540,4174.4150,4176.5000,4174.4150,4175.4350,0.6698
1781064600,4175.3950,4175.4600,4174.0350,4175.0750,0.6650
1781064660,4175.0500,4177.9830,4174.9200,4176.9250,0.6704
1781064720,4176.8750,4178.2850,4176.5050,4176.9915,0.6615
1781064780,4176.6550,4177.7800,4176.4400,4177.3950,0.6662
1781064840,4177.6250,4178.6200,4176.9750,4178.1600,0.6703
1781064900,4178.3500,4179.5400,4176.7250,4178.7350,0.6696
1781064960,4178.7100,4181.0100,4178.7000,4180.7750,0.6775
1781065020,4180.7300,4181.2365,4178.0765,4178.2600,0.6783
1781065080,4178.3150,4179.4150,4178.0400,4178.1100,0.6799
1781065140,4178.1800,4178.2300,4175.5150,4176.0500,0.6532
1781065200,4175.9850,4176.2850,4173.7200,4176.1650,0.6675
1781065260,4176.1850,4176.1900,4174.1215,4174.4600,0.6736
1781065320,4174.2450,4176.5250,4174.2150,4175.5900,0.6971
1781065380,4175.6100,4176.3500,4174.8900,4175.9300,0.6635
1781065440,4175.9500,4176.1800,4174.3000,4175.2850,0.6839
1781065500,4175.1950,4176.7900,4175.1400,4175.8100,0.6771
1781065560,4175.8800,4180.4350,4174.9700,4178.7850,0.6849
1781065620,4178.8450,4178.8450,4176.5250,4176.6250,0.6935
1781065680,4176.5650,4177.3000,4175.7300,4177.2500,0.6797
1781065740,4177.2900,4178.5950,4176.9700,4177.1400,0.6805
1781065800,4177.1150,4179.0750,4176.3300,4178.7600,0.6742
1781065860,4178.7650,4180.2700,4178.7050,4179.2950,0.6927
1781065920,4179.3150,4179.5150,4176.6050,4177.2150,0.6965
1781065980,4177.1350,4180.7100,4177.0800,4179.4600,0.6766
1781066040,4179.2600,4180.8700,4178.1300,4180.5900,0.6619
1781066100,4180.5250,4180.5250,4176.6600,4178.5500,0.6813
1781066160,4178.6000,4178.9450,4177.1650,4178.6850,0.6908
1781066220,4178.4950,4179.9550,4178.1350,4179.2150,0.6929
1781066280,4179.2800,4183.0150,4179.1215,4182.8350,0.6870
1781066340,4182.8150,4183.0850,4180.3100,4180.5000,0.6764
1781066400,4180.4150,4182.6250,4179.8900,4182.6215,0.6781
1781066460,4182.6115,4182.6515,4179.6500,4180.4550,0.6652
1781066520,4180.4250,4180.8550,4178.6500,4179.5200,0.6755
1781066580,4179.3550,4179.9100,4178.2150,4178.3350,0.6753
1781066640,4178.2250,4180.6950,4178.0615,4180.0250,0.6724
1781066700,4180.0550,4181.8250,4179.7650,4181.8050,0.6939
1781066760,4181.8350,4185.4850,4181.8350,4184.5200,0.6816
1781066820,4184.5100,4185.1050,4183.2700,4183.9450,0.6417
1781066880,4183.9700,4185.2250,4183.4300,4184.8450,0.6658
1781066940,4184.8750,4186.5350,4184.3550,4185.6050,0.6660
1781067000,4185.4500,4186.0250,4183.9000,4184.1200,0.6743
1781067060,4184.1500,4184.8100,4183.0800,4183.8150,0.6689
1781067120,4183.7950,4186.2700,4183.6365,4183.7350,0.6804
1781067180,4183.8350,4184.3050,4183.3165,4183.8500,0.6817
1781067240,4183.8250,4185.6400,4182.2600,4185.0850,0.6752
1781067300,4185.0650,4185.1600,4181.8750,4182.2150,0.6748
1781067360,4182.2450,4184.0150,4181.9950,4183.6350,0.6820
1781067420,4183.7250,4184.8250,4183.0700,4183.5050,0.6784
1781067480,4183.6100,4184.8400,4183.4700,4184.4750,0.6750
1781067540,4184.4450,4185.2350,4184.2550,4184.9750,0.6827
1781067600,4184.9800,4187.3500,4184.1400,4184.8800,0.6893
1781067660,4184.8600,4184.9400,4182.4700,4182.6300,0.6635
1781067720,4182.6350,4185.2250,4182.1600,4184.7050,0.6722
1781067780,4184.8350,4186.8750,4184.8350,4186.2150,0.6943
1781067840,4186.2350,4187.0150,4186.0600,4186.4750,0.6991
1781067900,4186.4550,4186.7650,4185.5850,4186.5550,0.6936
1781067960,4186.6150,4186.6550,4184.5050,4185.0050,0.6769
1781068020,4184.9550,4185.3850,4182.1400,4182.2350,0.6717
1781068080,4182.2700,4183.2550,4182.2700,4182.7350,0.6841
1781068140,4182.7650,4185.4350,4182.5750,4184.4350,0.6923
1781068200,4184.4550,4184.5250,4182.5650,4183.0150,0.6829
1781068260,4183.1250,4184.5050,4183.0150,4183.1950,0.6960
1781068320,4183.1050,4183.1050,4181.0050,4181.0750,0.7053
1781068380,4181.0550,4182.2650,4180.8550,4182.0850,0.6932
1781068440,4182.1150,4182.2650,4181.1750,4181.3250,0.6911
1781068500,4181.2750,4182.4250,4179.9500,4180.0100,0.6752
1781068560,4180.0300,4180.5600,4178.9300,4180.3850,0.6612
1781068620,4180.4650,4181.2900,4180.0300,4180.1400,0.6578
1781068680,4180.1200,4180.5150,4179.0550,4180.4250,0.6800
1781068740,4180.3750,4182.2300,4180.2550,4181.6450,0.6986
1781068800,4181.6050,4183.0850,4180.4300,4180.5300,0.6788
1781068860,4180.6115,4180.6115,4178.0750,4178.6000,0.6273
1781068920,4178.8915,4179.0150,4176.3800,4177.9550,0.6615
1781068980,4177.9800,4179.2050,4177.1500,4178.5535,0.6731
1781069040,4178.5450,4179.3850,4178.1615,4178.4950,0.6713
1781069100,4178.4450,4180.0750,4177.7100,4179.8885,0.6662
1781069160,4179.9150,4180.3900,4178.8450,4179.9450,0.6860
1781069220,4180.1565,4180.6050,4177.7250,4177.9450,0.6762
1781069280,4177.9250,4178.3150,4173.9150,4173.9200,0.6869
1781069340,4173.9400,4176.2635,4173.7300,4174.5750,0.6683
1781069400,4174.5350,4174.7050,4173.1200,4173.9335,0.6496
1781069460,4173.9685,4175.5000,4172.9000,4175.1350,0.6216
1781069520,4174.9300,4174.9300,4173.9900,4174.2950,0.6606
1781069580,4174.2850,4175.2935,4173.8715,4173.9300,0.6739
1781069640,4173.9185,4175.4400,4173.8715,4174.5400,0.6687
1781069700,4174.5700,4175.0200,4172.9850,4173.9635,0.6027
1781069760,4173.9385,4174.5285,4173.6615,4174.2450,0.6133
1781069820,4174.1950,4175.1350,4174.0185,4175.0150,0.6722
1781069880,4175.0600,4175.7885,4174.3100,4175.0200,0.6704
1781069940,4175.0465,4175.3000,4174.0100,4174.9100,0.6651
1781070000,4174.9400,4175.3600,4173.8000,4173.9900,0.6631
1781070060,4173.9600,4174.1950,4173.0350,4173.9085,0.6176
1781070120,4173.8985,4174.5785,4173.6050,4174.1500,0.6766
1781070180,4174.1100,4174.6500,4174.0600,4174.2500,0.6646
1781070240,4174.1800,4174.4500,4173.3000,4173.5900,0.6402
1781070300,4173.8735,4174.1485,4172.2700,4173.9100,0.5956
1781070360,4173.9550,4175.0400,4173.6650,4174.6050,0.6667
1781070420,4174.5850,4175.2985,4173.5465,4174.2700,0.6659
1781070480,4174.2400,4174.4000,4173.3865,4173.8250,0.6717
1781070540,4173.8050,4174.8750,4173.7200,4174.0100,0.6737
1781070600,4173.9750,4175.9315,4173.7200,4174.8450,0.6676
1781070660,4174.8150,4175.1000,4173.7350,4174.0950,0.6720
1781070720,4174.0800,4175.4300,4174.0450,4174.1300,0.6788
1781070780,4174.1000,4175.0250,4173.9600,4174.7700,0.6825
1781070840,4174.7900,4175.4950,4173.9150,4175.0850,0.6764
1781070900,4175.3200,4175.8100,4174.0650,4174.0750,0.6709
1781070960,4174.1050,4175.0100,4173.7050,4174.1950,0.6705
1781071020,4174.2200,4175.3850,4173.7100,4175.3850,0.6726
1781071080,4175.3650,4175.3750,4174.4900,4174.7950,0.6828
1781071140,4174.8150,4176.0250,4174.3950,4174.8300,0.6794
1781071200,4174.8350,4175.2350,4173.8950,4175.1550,0.6669
1781071260,4175.1300,4175.1635,4174.0750,4174.2750,0.6727
1781071320,4174.3100,4178.3500,4174.2550,4176.7000,0.6771
1781071380,4176.5200,4176.5200,4174.6850,4174.8100,0.6679
1781071440,4174.8400,4175.3750,4173.3900,4174.7550,0.6277
1781071500,4174.7300,4175.0085,4173.8015,4174.9400,0.6617
1781071560,4174.9015,4178.7150,4174.4400,4177.9800,0.6763
1781071620,4178.0450,4178.2100,4176.8950,4178.1850,0.6731
1781071680,4178.4900,4179.0100,4175.1900,4176.0250,0.6938
1781071740,4176.0850,4176.9750,4175.3250,4176.6750,0.7063
1781071800,4176.6050,4178.3565,4175.5650,4178.3150,0.6950
1781071860,4178.2850,4179.3550,4178.0400,4178.2700,0.6884
1781071920,4178.2900,4178.5100,4177.3050,4177.3350,0.6889
1781071980,4177.3850,4180.7250,4177.0550,4179.8150,0.6758
1781072040,4179.8600,4180.2285,4178.8300,4179.8150,0.6743
1781072100,4179.7900,4180.4550,4177.6350,4177.9650,0.6842
1781072160,4177.9950,4177.9950,4176.1350,4177.0750,0.6972
1781072220,4177.1350,4178.9750,4176.4850,4177.2100,0.6880
1781072280,4177.1800,4177.6735,4175.5350,4176.1850,0.6841
1781072340,4176.1650,4177.3150,4175.6550,4176.7300,0.6710
1781072400,4176.7800,4177.4050,4176.3950,4176.8100,0.6914
1781072460,4176.8085,4179.6300,4176.0050,4179.5900,0.6902
1781072520,4179.5700,4181.6050,4179.1615,4181.5200,0.6852
1781072580,4181.5650,4183.3400,4181.4300,4182.1000,0.6652
1781072640,4182.1300,4182.4535,4180.4000,4180.7500,0.6771
1781072700,4180.7450,4181.4850,4179.6400,4180.4215,0.6730
1781072760,4180.4650,4182.7750,4180.0100,4182.1050,0.6651
1781072820,4182.0650,4183.7600,4181.4550,4183.5315,0.6646
1781072880,4183.5700,4184.6100,4182.4600,4183.9100,0.6717
1781072940,4183.9300,4187.3650,4183.0200,4187.1450,0.6774
1781073000,4187.0950,4189.5185,4184.0900,4185.3200,0.6907
1781073060,4185.2800,4185.7500,4181.7000,4184.6800,0.6651
1781073120,4184.6000,4190.8150,4184.2950,4189.5550,0.6779
1781073180,4189.4800,4193.3535,4187.4500,4192.4850,0.6761
1781073240,4192.3915,4192.8250,4189.3550,4191.1500,0.6701
1781073300,4191.0100,4194.6850,4187.9350,4194.6200,0.6761
1781073360,4195.0035,4195.0035,4191.5450,4192.9385,0.6890
1781073420,4192.8650,4194.6900,4190.9385,4191.4500,0.6754
1781073480,4191.4400,4194.0300,4191.2650,4194.0300,0.6805
1781073540,4193.7800,4194.8600,4191.8300,4194.5035,0.6707
1781073600,4194.4935,4196.2685,4193.5200,4196.2235,0.6677
1781073660,4196.0900,4197.4785,4194.9500,4196.5300,0.6604
1781073720,4196.5600,4199.1250,4195.2600,4198.6900,0.6724
1781073780,4198.6200,4198.7335,4196.9950,4197.0700,0.6727
1781073840,4197.1485,4199.0350,4195.1315,4198.2150,0.6826
1781073900,4198.2750,4199.8535,4197.4700,4199.3750,0.6803
1781073960,4199.3250,4199.4450,4197.5550,4198.8950,0.6811
1781074020,4198.9250,4200.3285,4197.9400,4199.9650,0.6667
1781074080,4199.9850,4204.5535,4199.3915,4204.2250,0.6431
1781074140,4204.2350,4205.7985,4202.5150,4202.9050,0.5863
1781074200,4202.9435,4205.6050,4201.4950,4201.6300,0.6746
1781074260,4201.7000,4203.1050,4200.5450,4202.6700,0.6758
1781074320,4202.8850,4203.3450,4201.2050,4201.6050,0.6690
1781074380,4201.9950,4204.4450,4201.6500,4203.9400,0.6828
1781074440,4203.6950,4206.6285,4203.3150,4203.7900,0.6879
1781074500,4203.8200,4207.2750,4203.8000,4206.3450,0.6666
1781074560,4206.1850,4206.3650,4203.8750,4204.4250,0.6941
1781074620,4204.4450,4209.1900,4204.4450,4207.3900,0.6968
1781074680,4207.4100,4207.4100,4203.8350,4204.1250,0.6858
1781074740,4204.0765,4205.7550,4204.0765,4205.2550,0.6871
1781074800,4205.2400,4209.8050,4205.2350,4209.3250,0.6039
1781074860,4209.4550,4209.5500,4206.0350,4207.1650,0.6100
1781074920,4207.1850,4209.8400,4207.1850,4208.6250,0.5956
1781074980,4208.6550,4210.4050,4208.4800,4210.1950,0.5897
1781075040,4210.1750,4212.6700,4210.1750,4211.2250,0.6013
1781075100,4211.1850,4212.3600,4209.3750,4211.9150,0.6017
1781075160,4211.9250,4216.4850,4211.4250,4216.3400,0.5957
1781075220,4216.3550,4220.2850,4214.2150,4219.9450,0.6024
1781075280,4219.9850,4221.8550,4219.4650,4219.5100,0.5867
1781075340,4219.7450,4220.5300,4213.2750,4214.2600,0.5964
1781075400,4214.2900,4214.7850,4210.8200,4210.9700,0.5981
1781075460,4210.7100,4212.2600,4209.7350,4210.8850,0.5855
1781075520,4210.8600,4212.5250,4209.3000,4212.4450,0.5770
1781075580,4212.5300,4216.1785,4211.9900,4214.8050,0.5845
1781075640,4214.7750,4215.2350,4211.9850,4213.0050,0.6088
1781075700,4213.0250,4214.0800,4212.6100,4213.9650,0.6044
1781075760,4213.9350,4215.1000,4212.9950,4213.3250,0.5942
1781075820,4213.3050,4214.0800,4211.1900,4212.4050,0.5960
1781075880,4212.4750,4213.5850,4211.9750,4212.6450,0.5786
1781075940,4212.6100,4215.5750,4212.5700,4214.4350,0.5859
1781076000,4214.4450,4216.8200,4214.3850,4216.5100,0.5902
1781076060,4216.5450,4216.6100,4210.1400,4210.9050,0.5324
1781076120,4210.9250,4212.1150,4210.2700,4212.1150,0.5690
1781076180,4212.1200,4213.1400,4210.9950,4211.7200,0.5693
1781076240,4211.6950,4212.2550,4208.3500,4209.1600,0.5786
1781076300,4209.1200,4212.1050,4209.1200,4211.8600,0.5865
1781076360,4211.8450,4214.9650,4210.7300,4214.8250,0.5775
1781076420,4214.9550,4216.0650,4211.2800,4211.4650,0.5864
1781076480,4211.4450,4211.9615,4210.6550,4211.3100,0.5824
1781076540,4211.3800,4212.9150,4210.3500,4211.7800,0.5873
1781076600,4211.5650,4213.5000,4209.4450,4209.5650,0.5931
1781076660,4209.5450,4210.5050,4208.1600,4208.7300,0.5887
1781076720,4208.8200,4210.1950,4208.6400,4209.5900,0.5845
1781076780,4209.6350,4210.9000,4209.6200,4210.5550,0.5858
1781076840,4210.5150,4211.5250,4209.7150,4210.5200,0.5987
1781076900,4210.4350,4211.2400,4209.4150,4210.7050,0.5929
1781076960,4210.6850,4211.6250,4209.7950,4211.5250,0.6032
1781077020,4211.4950,4212.3100,4209.5550,4210.0550,0.5934
1781077080,4210.0750,4210.7850,4207.8850,4209.5600,0.5925
1781077140,4209.5150,4209.7600,4208.5550,4209.1550,0.5825
1781077200,4209.1300,4209.4300,4206.5100,4207.2200,0.5919
1781077260,4207.2700,4208.0550,4206.3900,4207.3250,0.5796
1781077320,4207.3850,4208.8350,4207.1050,4207.5500,0.5904
1781077380,4207.5750,4207.8800,4205.5115,4206.3200,0.5943
1781077440,4206.3650,4208.7900,4204.9600,4207.5950,0.6013
1781077500,4207.6850,4208.0350,4206.0600,4207.6650,0.5944
1781077560,4207.6950,4207.7350,4205.4950,4206.5250,0.5861
1781077620,4206.4650,4209.9700,4205.8550,4208.1300,0.5943
1781077680,4208.0750,4208.0750,4205.6650,4205.9400,0.6058
1781077740,4205.9150,4206.1550,4203.2600,4203.2900,0.5843
1781077800,4203.3750,4205.3350,4202.7050,4204.2550,0.5838
1781077860,4204.6150,4206.3450,4204.6150,4205.9950,0.5864
1781077920,4205.7150,4206.7800,4204.8350,4205.0950,0.5782
1781077980,4205.1150,4205.5050,4203.5950,4203.5950,0.5972
1781078040,4203.6600,4203.6950,4201.8750,4202.1450,0.5937
1781078100,4202.1850,4204.2750,4201.7265,4203.0600,0.5523
1781078160,4202.9500,4203.5500,4202.0950,4202.6400,0.5423
1781078220,4202.6200,4204.4650,4202.6200,4203.8450,0.5382
1781078280,4203.9000,4206.0300,4203.7100,4203.7650,0.5432
1781078340,4203.7450,4204.2800,4203.0665,4204.0650,0.5966
1781078400,4203.8150,4204.6750,4201.5150,4204.1400,0.6023
1781078460,4204.1900,4205.2750,4201.3850,4203.4800,0.5443
1781078520,4203.5000,4204.5100,4202.8050,4203.9600,0.5403
1781078580,4203.9500,4205.8000,4202.3250,4202.6800,0.5253
1781078640,4202.7450,4204.9200,4201.4000,4203.7600,0.5167
1781078700,4203.7250,4204.8700,4202.2200,4204.2900,0.5014
1781078760,4204.3000,4205.5400,4203.9850,4205.0350,0.5355
1781078820,4205.1335,4206.6600,4205.0400,4205.8700,0.5375
1781078880,4205.9450,4206.5050,4202.9250,4206.2700,0.5418
1781078940,4206.3900,4207.8600,4204.7000,4207.2950,0.5373
1781079000,4207.1950,4208.1400,4204.9765,4205.2500,0.5301
1781079060,4205.3100,4205.4550,4200.4900,4201.6550,0.5510
1781079120,4201.6250,4201.9035,4199.4650,4200.0100,0.5431
1781079180,4200.0000,4200.1300,4197.4000,4198.6550,0.5421
1781079240,4198.7700,4200.7850,4198.5650,4200.4250,0.5347
1781079300,4200.4850,4202.8200,4199.4900,4202.6700,0.5322
1781079360,4202.7100,4203.1300,4200.3650,4200.3650,0.5229
1781079420,4200.0100,4200.8650,4199.8150,4200.6950,0.5244
1781079480,4200.6700,4201.0100,4197.9950,4199.1400,0.5342
1781079540,4199.2050,4199.8850,4198.1800,4198.7750,0.5283
1781079600,4198.7100,4201.0950,4198.7100,4199.0600,0.5182
1781079660,4199.0750,4200.8800,4198.2500,4200.8350,0.5246
1781079720,4200.8150,4201.6400,4199.8000,4201.1685,0.5340
1781079780,4201.1950,4203.9200,4201.1400,4201.6850,0.5169
1781079840,4201.7650,4201.7850,4199.2350,4199.2700,0.5258
1781079900,4199.2300,4199.2300,4195.4550,4196.3800,0.5368
1781079960,4196.3300,4196.5450,4194.6600,4195.0350,0.5115
1781080020,4195.2750,4196.5300,4194.1650,4194.1650,0.5252
1781080080,4194.2250,4194.6400,4193.6400,4194.4100,0.5156
1781080140,4194.4500,4195.4100,4193.7900,4195.0150,0.5188
1781080200,4194.9250,4196.3750,4193.5450,4195.9900,0.4981
1781080260,4196.0300,4197.2600,4194.3500,4194.7750,0.5258
1781080320,4194.7900,4194.9500,4191.8050,4193.3550,0.5309
1781080380,4193.3100,4194.6450,4193.2150,4194.4950,0.5376
1781080440,4194.6150,4196.0200,4194.5750,4194.8550,0.5312
1781080500,4194.8685,4195.6885,4194.5500,4194.6550,0.5503
1781080560,4194.6150,4195.3635,4192.2550,4193.9950,0.5431
1781080620,4194.0150,4195.2000,4192.6400,4193.0750,0.5478
1781080680,4193.0200,4193.6200,4191.2550,4191.8550,0.5531
1781080740,4191.8200,4191.9350,4190.3050,4190.7650,0.5342
1781080800,4190.7950,4191.8335,4189.7600,4191.7635,0.5310
1781080860,4191.7935,4193.2950,4191.7235,4192.5335,0.5230
1781080920,4192.5535,4193.5700,4191.4200,4191.7500,0.4975
1781080980,4191.7800,4192.5800,4188.5300,4189.4050,0.4476
1781081040,4189.4450,4190.1900,4188.0600,4189.7900,0.4685
1781081100,4189.7500,4192.8800,4189.3800,4192.1935,0.5013
1781081160,4191.9300,4193.0150,4191.7800,4192.6335,0.5259
1781081220,4192.6485,4193.1450,4190.8150,4192.8100,0.5017
1781081280,4192.7700,4192.9400,4190.7650,4192.0350,0.5267
1781081340,4191.8500,4192.3800,4189.8700,4190.5200,0.5279
1781081400,4190.5050,4190.5050,4188.0150,4188.7450,0.4832
1781081460,4189.0250,4189.8550,4187.8600,4188.0000,0.5562
1781081520,4187.9900,4188.0350,4181.8400,4181.8700,0.5404
1781081580,4181.9350,4183.9750,4181.6450,4183.9150,0.5433
1781081640,4183.9100,4184.9800,4181.6950,4182.2000,0.5132
1781081700,4182.1900,4183.7500,4181.7150,4183.6535,0.4627
1781081760,4183.6835,4185.7550,4183.2150,4185.1050,0.4877
1781081820,4185.1500,4185.4500,4181.9400,4181.9450,0.4824
1781081880,4181.9550,4186.0785,4181.9050,4185.9500,0.5057
1781081940,4186.0200,4187.8550,4185.8550,4186.1700,0.5310
1781082000,4186.1550,4187.5300,4179.4650,4179.8200,0.5442
1781082060,4179.9050,4181.0050,4177.8485,4177.9800,0.5319
1781082120,4178.1050,4178.2600,4174.1250,4174.5850,0.5468
1781082180,4174.5550,4175.5550,4166.0950,4166.5900,0.5566
1781082240,4166.6000,4166.7850,4161.5000,4164.3550,0.5446
1781082300,4164.3750,4168.1650,4162.0100,4165.7550,0.5615
1781082360,4165.7900,4167.5250,4164.3900,4167.0550,0.5581
1781082420,4167.0800,4171.5185,4166.4650,4171.0300,0.5565
1781082480,4171.0850,4171.1500,4166.1750,4167.9600,0.5589
1781082540,4167.8800,4167.8800,4164.8650,4167.5000,0.4990
1781082600,4167.4700,4170.9150,4166.0600,4170.2700,0.5217
1781082660,4170.3050,4171.9650,4168.7500,4171.6200,0.4997
1781082720,4171.5750,4172.4485,4169.5050,4169.5100,0.4535
1781082780,4169.5050,4169.9150,4163.9900,4163.9900,0.5204
1781082840,4164.0950,4167.6350,4161.5785,4166.7200,0.5776
1781082900,4166.8700,4172.1350,4166.3400,4171.9900,0.5713
1781082960,4171.9950,4179.2100,4171.7050,4176.1100,0.5811
1781083020,4176.1500,4178.6750,4175.9550,4177.3800,0.4835
1781083080,4176.8300,4177.3200,4172.9750,4173.1500,0.5165
1781083140,4173.1800,4176.6350,4172.6750,4173.5400,0.5261
1781083200,4173.6985,4174.6800,4170.9250,4171.0750,0.5119
1781083260,4171.1050,4171.9700,4168.2450,4170.3150,0.5024
1781083320,4170.4535,4170.9350,4169.5250,4170.2750,0.5170
1781083380,4170.3500,4171.7250,4169.7900,4171.2900,0.5140
1781083440,4171.3750,4172.3650,4169.3400,4171.1350,0.5705
1781083500,4171.2285,4173.2850,4170.8400,4171.2000,0.5419
1781083560,4171.2300,4172.7450,4170.0200,4170.7050,0.5074
1781083620,4170.5350,4171.9900,4169.4000,4170.4850,0.5283
1781083680,4170.4950,4173.8185,4170.4950,4172.7050,0.4877
1781083740,4172.4400,4173.4250,4171.7700,4172.4500,0.4993
1781083800,4172.3700,4172.3700,4169.2800,4169.8150,0.4895
1781083860,4169.7500,4170.6900,4166.5150,4169.8150,0.4853
1781083920,4169.7650,4169.7650,4166.5150,4167.6300,0.4821
1781083980,4167.6450,4168.7700,4167.1700,4168.2950,0.4921
1781084040,4168.2800,4169.5700,4167.8450,4168.2100,0.4958
1781084100,4168.2350,4172.3050,4168.2350,4172.0200,0.4681
1781084160,4172.0350,4175.9485,4171.7700,4175.4150,0.4915
